timestep,group,group_members,MSEUr,DTUr,sched_members,sched_members_complete,decision,reward
978,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 3], [0, 1, 5, 6]]","[[2, 3, 4], [0, 1, 5, 6]]","inc(G0, Q3, 25)",0.561
978,1,[4],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[4], []]","[[2, 3, 4], [0, 1, 5, 6]]","const(G1, Q2, 100)",0.561
979,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 4], [0, 2, 3, 5]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G0, Q3, 25)",0.594
979,1,[6],"inc(MSEUr, Q4)","const(DTUr, Q4)","[[], [6]]","[[1, 4], [0, 2, 3, 5, 6]]","dec(G1, Q1, 0)",0.594
980,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3], [0, 1, 2, 4, 5]]","[[3, 6], [0, 1, 2, 4, 5]]","dec(G0, Q2, 25)",0.533
980,1,[6],"inc(MSEUr, Q4)","const(DTUr, Q4)","[[6], []]","[[3, 6], [0, 1, 2, 4, 5]]","inc(G1, Q2, 100)",0.533
981,0,"[0, 1, 2, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[3], [0, 1, 2, 4, 5, 6]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q2, 25)",0.51
982,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2], [0, 1, 3, 4, 5, 6]]","[[2], [0, 1, 3, 4, 5, 6]]","const(G0, Q2, 25)",0.506
983,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3], [0, 1, 2, 4, 5]]","[[3], [0, 1, 2, 4, 5, 6]]","const(G0, Q2, 25)",0.518
983,1,[6],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[], [6]]","[[3], [0, 1, 2, 4, 5, 6]]","dec(G1, Q1, 0)",0.518
984,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[], [0, 1, 2, 3, 5, 6]]","[[4], [0, 1, 2, 3, 5, 6]]","dec(G0, Q1, 0)",0.536
984,1,[4],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[4], []]","[[4], [0, 1, 2, 3, 5, 6]]","inc(G1, Q2, 100)",0.536
985,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0], [1, 2, 3, 5, 6]]","[[0, 4], [1, 2, 3, 5, 6]]","inc(G0, Q2, 25)",0.535
985,1,[4],"const(MSEUr, Q4)","const(DTUr, Q4)","[[4], []]","[[0, 4], [1, 2, 3, 5, 6]]","const(G1, Q2, 100)",0.535
986,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0], [1, 2, 3, 5, 6]]","[[0, 4], [1, 2, 3, 5, 6]]","const(G0, Q2, 25)",0.532
986,1,[4],"inc(MSEUr, Q4)","const(DTUr, Q4)","[[4], []]","[[0, 4], [1, 2, 3, 5, 6]]","const(G1, Q2, 100)",0.532
987,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1], [0, 2, 3, 5, 6]]","[[1], [0, 2, 3, 4, 5, 6]]","const(G0, Q2, 25)",0.513
987,1,[4],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [4]]","[[1], [0, 2, 3, 4, 5, 6]]","dec(G1, Q1, 0)",0.513
988,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3], [1, 2, 5, 6]]","[[0, 3], [1, 2, 4, 5, 6]]","inc(G0, Q3, 25)",0.588
988,1,[4],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [4]]","[[0, 3], [1, 2, 4, 5, 6]]","const(G1, Q1, 0)",0.588
989,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[5], [0, 1, 2, 3, 4]]","[[5], [0, 1, 2, 3, 4, 6]]","dec(G0, Q2, 25)",0.519
989,1,[6],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[], [6]]","[[5], [0, 1, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.519
990,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[], [0, 1, 2, 3, 4, 5]]","[[6], [0, 1, 2, 3, 4, 5]]","dec(G0, Q1, 0)",0.552
990,1,[6],"const(MSEUr, Q4)","const(DTUr, Q4)","[[6], []]","[[6], [0, 1, 2, 3, 4, 5]]","inc(G1, Q2, 100)",0.552
991,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 4], [1, 2, 3, 5]]","[[0, 4], [1, 2, 3, 5, 6]]","inc(G0, Q3, 25)",0.613
991,1,[6],"inc(MSEUr, Q4)","const(DTUr, Q4)","[[], [6]]","[[0, 4], [1, 2, 3, 5, 6]]","dec(G1, Q1, 0)",0.613
992,0,"[0, 1, 2, 3, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[2, 6], [0, 1, 3, 5]]","[[2, 6], [0, 1, 3, 4, 5]]","const(G0, Q3, 25)",0.618
992,1,[4],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[], [4]]","[[2, 6], [0, 1, 3, 4, 5]]","const(G1, Q1, 0)",0.618
993,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 6], [1, 2, 3, 4, 5]]","[[0, 6], [1, 2, 3, 4, 5]]","const(G0, Q3, 25)",0.605
994,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 4], [0, 2, 3, 5, 6]]","[[1, 4], [0, 2, 3, 5, 6]]","const(G0, Q3, 25)",0.58
995,0,"[0, 1, 2, 3, 5, 6]","dec(MSEUr, Q4)","const(DTUr, Q4)","[[0, 2], [1, 3, 5, 6]]","[[0, 2], [1, 3, 4, 5, 6]]","const(G0, Q3, 25)",0.6
995,1,[4],"const(MSEUr, Q4)","const(DTUr, Q4)","[[], [4]]","[[0, 2], [1, 3, 4, 5, 6]]","const(G1, Q1, 0)",0.6
996,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 6], [2, 3, 5]]","[[0, 1, 6], [2, 3, 4, 5]]","inc(G0, Q4, 50)",0.694
996,1,[4],"dec(MSEUr, Q4)","const(DTUr, Q4)","[[], [4]]","[[0, 1, 6], [2, 3, 4, 5]]","const(G1, Q1, 0)",0.694
997,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 5], [2, 3, 6]]","[[0, 1, 4, 5], [2, 3, 6]]","const(G0, Q4, 50)",0.589
997,1,[4],"inc(MSEUr, Q4)","const(DTUr, Q4)","[[4], []]","[[0, 1, 4, 5], [2, 3, 6]]","inc(G1, Q2, 100)",0.589
998,0,"[0, 1, 2, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[1, 4], [0, 2, 3, 5, 6]]","[[1, 4], [0, 2, 3, 5, 6]]","dec(G0, Q3, 25)",0.574
999,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[5], [0, 1, 2, 3, 4, 6]]","[[5], [0, 1, 2, 3, 4, 6]]","dec(G0, Q2, 25)",0.51
1000,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[0, 5], [1, 3, 4]]","[[0, 2, 5, 6], [1, 3, 4]]","inc(G0, Q3, 50)",0.605
1000,1,"[2, 6]","dec(MSEUr, Q4)","inc(DTUr, Q4)","[[2, 6], []]","[[0, 2, 5, 6], [1, 3, 4]]","inc(G1, Q3, 100)",0.605
1001,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 4], [3, 5, 6]]","[[0, 1, 2, 4], [3, 5, 6]]","inc(G0, Q4, 50)",0.576
1001,1,[2],"dec(MSEUr, Q3)","inc(DTUr, Q4)","[[2], []]","[[0, 1, 2, 4], [3, 5, 6]]","dec(G1, Q2, 100)",0.576
1002,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4], [0, 1, 5, 6]]","[[2, 3, 4], [0, 1, 5, 6]]","dec(G0, Q3, 25)",0.542
1002,1,[2],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[2], []]","[[2, 3, 4], [0, 1, 5, 6]]","const(G1, Q2, 100)",0.542
1003,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4, 5, 6], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","inc(G0, Q4, 75)",0.617
1003,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[2], []]","[[2, 3, 4, 5, 6], [0, 1]]","const(G1, Q2, 100)",0.617
1004,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[6], [0, 1, 3, 4, 5]]","[[2, 6], [0, 1, 3, 4, 5]]","dec(G0, Q2, 25)",0.545
1004,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[2], []]","[[2, 6], [0, 1, 3, 4, 5]]","const(G1, Q2, 100)",0.545
1005,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[0, 3, 4, 5], [1]]","[[0, 3, 4, 5, 6], [1, 2]]","inc(G0, Q4, 75)",0.626
1005,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[6], [2]]","[[0, 3, 4, 5, 6], [1, 2]]","const(G1, Q2, 50)",0.626
1006,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 3, 4, 5], [0]]","[[1, 2, 3, 4, 5, 6], [0]]","const(G0, Q4, 75)",0.663
1006,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 6], []]","[[1, 2, 3, 4, 5, 6], [0]]","inc(G1, Q3, 100)",0.663
1007,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[4, 6], [0, 1, 3, 5]]","[[4, 6], [0, 1, 2, 3, 5]]","dec(G0, Q3, 25)",0.636
1007,1,[2],"dec(MSEUr, Q3)","inc(DTUr, Q4)","[[], [2]]","[[4, 6], [0, 1, 2, 3, 5]]","dec(G1, Q1, 0)",0.636
1008,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 4], [1, 5, 6]]","[[0, 3, 4], [1, 2, 5, 6]]","inc(G0, Q4, 50)",0.638
1008,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [2]]","[[0, 3, 4], [1, 2, 5, 6]]","const(G1, Q1, 0)",0.638
1009,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 4, 5, 6], [1, 3]]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G0, Q4, 75)",0.613
1009,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[2], []]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G1, Q2, 100)",0.613
1010,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4], [0, 1, 5]]","[[3, 4], [0, 1, 2, 5, 6]]","dec(G0, Q3, 50)",0.579
1010,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[], [2, 6]]","[[3, 4], [0, 1, 2, 5, 6]]","dec(G1, Q1, 0)",0.579
1011,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 3, 4], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","inc(G0, Q4, 50)",0.626
1011,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 6], []]","[[1, 2, 3, 4, 6], [0, 5]]","inc(G1, Q3, 100)",0.626
1012,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[3], [0, 1, 4, 5]]","[[3, 6], [0, 1, 2, 4, 5]]","dec(G0, Q2, 25)",0.542
1012,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[6], [2]]","[[3, 6], [0, 1, 2, 4, 5]]","dec(G1, Q2, 50)",0.542
1013,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], []]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 100)",0.897
1013,1,[2],"dec(MSEUr, Q3)","inc(DTUr, Q4)","[[], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","dec(G1, Q1, 0)",0.897
1014,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 3, 4, 6], [0, 5]]","[[1, 3, 4, 6], [0, 2, 5]]","dec(G0, Q4, 75)",0.754
1014,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [2]]","[[1, 3, 4, 6], [0, 2, 5]]","const(G1, Q1, 0)",0.754
1015,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 5, 6], [1, 3, 4]]","[[0, 5, 6], [1, 2, 3, 4]]","dec(G0, Q4, 50)",0.685
1015,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [2]]","[[0, 5, 6], [1, 2, 3, 4]]","const(G1, Q1, 0)",0.685
1016,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4, 5], [0, 1, 6]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G0, Q4, 50)",0.645
1016,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [2]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G1, Q1, 0)",0.645
1017,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[0, 3, 4], [1, 5]]","[[0, 3, 4, 6], [1, 2, 5]]","const(G0, Q4, 50)",0.606
1017,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[6], [2]]","[[0, 3, 4, 6], [1, 2, 5]]","inc(G1, Q2, 50)",0.606
1018,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 4, 5], [0, 3]]","[[1, 4, 5, 6], [0, 2, 3]]","const(G0, Q4, 50)",0.605
1018,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[6], [2]]","[[1, 4, 5, 6], [0, 2, 3]]","const(G1, Q2, 50)",0.605
1019,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 4, 5], [1, 6]]","[[0, 2, 3, 4, 5], [1, 6]]","inc(G0, Q4, 75)",0.618
1019,1,[2],"dec(MSEUr, Q2)","inc(DTUr, Q4)","[[2], []]","[[0, 2, 3, 4, 5], [1, 6]]","const(G1, Q2, 100)",0.618
1020,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 5], [1, 3, 4, 6]]","[[0, 2, 5], [1, 3, 4, 6]]","dec(G0, Q3, 25)",0.549
1020,1,[2],"const(MSEUr, Q3)","const(DTUr, Q4)","[[2], []]","[[0, 2, 5], [1, 3, 4, 6]]","const(G1, Q2, 100)",0.549
1021,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 3, 5], [0, 4, 6]]","[[1, 2, 3, 5], [0, 4, 6]]","inc(G0, Q4, 50)",0.587
1021,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[1, 2, 3, 5], [0, 4, 6]]","const(G1, Q2, 100)",0.587
1022,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 5], [1, 3, 4, 6]]","[[0, 5], [1, 2, 3, 4, 6]]","dec(G0, Q3, 25)",0.582
1022,1,[2],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[], [2]]","[[0, 5], [1, 2, 3, 4, 6]]","dec(G1, Q1, 0)",0.582
1023,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[4], [0, 1, 3, 5]]","[[2, 4, 6], [0, 1, 3, 5]]","dec(G0, Q2, 25)",0.576
1023,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[2, 6], []]","[[2, 4, 6], [0, 1, 3, 5]]","inc(G1, Q3, 100)",0.576
1024,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5], []]","[[0, 1, 3, 4, 5], [2, 6]]","inc(G0, Q4, 100)",0.859
1024,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[], [2, 6]]","[[0, 1, 3, 4, 5], [2, 6]]","dec(G1, Q1, 0)",0.859
1025,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 100)",0.648
1025,1,"[2, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[2], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G1, Q2, 50)",0.648
1026,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[1, 4], [0, 3, 5, 6]]","[[1, 4], [0, 2, 3, 5, 6]]","dec(G0, Q3, 25)",0.576
1026,1,[2],"dec(MSEUr, Q2)","inc(DTUr, Q4)","[[], [2]]","[[1, 4], [0, 2, 3, 5, 6]]","dec(G1, Q1, 0)",0.576
1027,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4, 5], [0, 1, 6]]","[[2, 3, 4, 5], [0, 1, 6]]","inc(G0, Q4, 50)",0.579
1027,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[2, 3, 4, 5], [0, 1, 6]]","inc(G1, Q2, 100)",0.579
1028,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3], [0, 1, 4, 5, 6]]","[[2, 3], [0, 1, 4, 5, 6]]","dec(G0, Q2, 25)",0.519
1028,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[2, 3], [0, 1, 4, 5, 6]]","const(G1, Q2, 100)",0.519
1029,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 3, 5], [4]]","[[0, 1, 2, 3, 5], [4, 6]]","inc(G0, Q4, 75)",0.623
1029,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[2], [6]]","[[0, 1, 2, 3, 5], [4, 6]]","const(G1, Q2, 50)",0.623
1030,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 4, 5], [1, 3]]","[[0, 2, 4, 5, 6], [1, 3]]","dec(G0, Q4, 50)",0.627
1030,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 6], []]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G1, Q3, 100)",0.627
1031,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 5], [1, 3, 4]]","[[0, 2, 5], [1, 3, 4, 6]]","dec(G0, Q3, 50)",0.553
1031,1,"[2, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[2], [6]]","[[0, 2, 5], [1, 3, 4, 6]]","dec(G1, Q2, 50)",0.553
1032,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], []]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 100)",0.896
1032,1,[2],"dec(MSEUr, Q2)","inc(DTUr, Q4)","[[], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","dec(G1, Q1, 0)",0.896
1033,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 4], [1, 5, 6]]","[[0, 3, 4], [1, 2, 5, 6]]","dec(G0, Q4, 50)",0.65
1033,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [2]]","[[0, 3, 4], [1, 2, 5, 6]]","const(G1, Q1, 0)",0.65
1034,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 5], [1, 3, 4, 6]]","[[0, 5], [1, 2, 3, 4, 6]]","dec(G0, Q3, 25)",0.586
1034,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [2]]","[[0, 5], [1, 2, 3, 4, 6]]","const(G1, Q1, 0)",0.586
1035,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4, 5], [0, 1]]","[[3, 4, 5], [0, 1, 2, 6]]","inc(G0, Q4, 50)",0.666
1035,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[], [2, 6]]","[[3, 4, 5], [0, 1, 2, 6]]","const(G1, Q1, 0)",0.666
1036,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[], [0, 1, 3, 4, 5]]","[[6], [0, 1, 2, 3, 4, 5]]","dec(G0, Q1, 0)",0.581
1036,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[6], [2]]","[[6], [0, 1, 2, 3, 4, 5]]","inc(G1, Q2, 50)",0.581
1037,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[0, 4, 5], [1, 3, 6]]","[[0, 2, 4, 5], [1, 3, 6]]","inc(G0, Q4, 50)",0.594
1037,1,[2],"dec(MSEUr, Q1)","inc(DTUr, Q4)","[[2], []]","[[0, 2, 4, 5], [1, 3, 6]]","const(G1, Q2, 100)",0.594
1038,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], []]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 100)",0.894
1038,1,[2],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","dec(G1, Q1, 0)",0.894
1039,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[4, 5, 6], [0, 1, 3]]","[[2, 4, 5, 6], [0, 1, 3]]","dec(G0, Q4, 50)",0.608
1039,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[2, 4, 5, 6], [0, 1, 3]]","inc(G1, Q2, 100)",0.608
1040,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[0, 5], [1, 3, 4]]","[[0, 2, 5, 6], [1, 3, 4]]","dec(G0, Q3, 50)",0.621
1040,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[2, 6], []]","[[0, 2, 5, 6], [1, 3, 4]]","inc(G1, Q3, 100)",0.621
1041,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1], [0, 3, 4, 5]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G0, Q2, 25)",0.524
1041,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2], [6]]","[[1, 2], [0, 3, 4, 5, 6]]","dec(G1, Q2, 50)",0.524
1042,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4], [0, 1, 5]]","[[3, 4, 6], [0, 1, 2, 5]]","inc(G0, Q3, 50)",0.577
1042,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[6], [2]]","[[3, 4, 6], [0, 1, 2, 5]]","const(G1, Q2, 50)",0.577
1043,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[1, 5], [0, 3, 4, 6]]","[[1, 2, 5], [0, 3, 4, 6]]","const(G0, Q3, 25)",0.552
1043,1,[2],"dec(MSEUr, Q1)","inc(DTUr, Q4)","[[2], []]","[[1, 2, 5], [0, 3, 4, 6]]","const(G1, Q2, 100)",0.552
1044,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 3, 4], [1, 5, 6]]","[[0, 3, 4], [1, 2, 5, 6]]","inc(G0, Q4, 50)",0.649
1044,1,[2],"const(MSEUr, Q1)","const(DTUr, Q4)","[[], [2]]","[[0, 3, 4], [1, 2, 5, 6]]","dec(G1, Q1, 0)",0.649
1045,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 4, 5], [3, 6]]","[[0, 1, 2, 4, 5], [3, 6]]","inc(G0, Q4, 75)",0.621
1045,1,[2],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[0, 1, 2, 4, 5], [3, 6]]","inc(G1, Q2, 100)",0.621
1046,0,"[0, 1, 3, 4, 5]","dec(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4, 5], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","dec(G0, Q4, 50)",0.637
1046,1,"[2, 6]","inc(MSEUr, Q4)","dec(DTUr, Q4)","[[2, 6], []]","[[2, 3, 4, 5, 6], [0, 1]]","inc(G1, Q3, 100)",0.637
1047,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4], [0, 1, 5]]","[[2, 3, 4], [0, 1, 5, 6]]","dec(G0, Q3, 50)",0.555
1047,1,"[2, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2], [6]]","[[2, 3, 4], [0, 1, 5, 6]]","dec(G1, Q2, 50)",0.555
1048,0,"[0, 1, 3, 4, 5]","const(MSEUr, Q3)","const(DTUr, Q4)","[[3, 4], [0, 1, 5]]","[[2, 3, 4], [0, 1, 5, 6]]","const(G0, Q3, 50)",0.553
1048,1,"[2, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[2], [6]]","[[2, 3, 4], [0, 1, 5, 6]]","const(G1, Q2, 50)",0.553
1049,0,"[0, 1, 3, 4, 5, 6]","inc(MSEUr, Q4)","const(DTUr, Q4)","[[1, 5, 6], [0, 3, 4]]","[[1, 5, 6], [0, 2, 3, 4]]","inc(G0, Q4, 50)",0.695
1049,1,[2],"dec(MSEUr, Q2)","inc(DTUr, Q4)","[[], [2]]","[[1, 5, 6], [0, 2, 3, 4]]","dec(G1, Q1, 0)",0.695
1050,0,"[0, 1, 3, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[3, 4], [0, 1, 5, 6]]","[[2, 3, 4], [0, 1, 5, 6]]","dec(G0, Q3, 25)",0.552
1050,1,[2],"const(MSEUr, Q2)","const(DTUr, Q4)","[[2], []]","[[2, 3, 4], [0, 1, 5, 6]]","inc(G1, Q2, 100)",0.552
