timestep,slice_id,tx_brate,tx_pckts,dl_buffer
123,2,0.23249999999999998,47.75,0.0
124,0,2.1500000000000004,100.0,0.0
124,1,0.215,42.0,0.0
124,2,0.21500000000000002,40.5,0.0
125,0,2.1350000000000002,97.25,252.75
125,1,0.175,33.5,0.0
125,2,0.18,51.0,108.5
126,0,2.1500000000000004,91.25,171.5
126,1,0.2,38.0,0.0
126,2,0.22499999999999998,41.75,0.0
127,0,2.1500000000000004,104.75,366.5
127,1,0.16499999999999998,32.0,79.0
127,2,0.22,53.5,78.75
128,0,2.135,100.25,0.0
128,1,0.13,25.5,0.0
128,2,0.23249999999999998,67.75,120.25
129,0,2.1475,89.5,0.0
129,1,0.185,36.0,0.0
129,2,0.2475,62.5,0.0
130,0,2.1475,89.5,0.0
130,1,0.175,34.0,0.0
130,2,0.20500000000000002,38.0,0.0
131,0,2.1375,95.75,796.0
131,1,0.19,36.0,0.0
131,2,0.2275,44.25,92.25
132,0,2.135,95.25,0.0
132,1,0.15,29.0,0.0
132,2,0.20500000000000002,45.75,0.0
133,0,2.1475,96.0,0.0
133,1,0.14,26.5,0.0
133,2,0.21750000000000003,48.0,0.0
134,0,2.14,89.0,0.0
134,1,0.14500000000000002,28.0,0.0
134,2,0.19,33.25,0.0
135,0,2.1375,89.0,0.0
135,1,0.18,35.0,0.0
135,2,0.20500000000000002,48.5,0.0
136,0,2.145,116.0,0.0
136,1,0.15,29.0,0.0
136,2,0.25,63.25,0.0
137,0,2.1475,99.75,0.0
137,1,0.21000000000000002,40.5,0.0
137,2,0.20750000000000002,45.0,19.25
138,0,2.1174999999999997,91.25,736.75
138,1,0.195,37.0,0.0
138,2,0.245,51.75,0.0
139,0,2.1500000000000004,100.75,0.0
139,1,0.16999999999999998,32.5,0.0
139,2,0.22,58.25,0.0
140,0,2.1475,89.5,0.0
140,1,0.16,31.5,20.5
140,2,0.255,49.5,0.0
141,0,2.115,97.75,2096.75
141,1,0.20500000000000002,39.0,0.0
141,2,0.24,55.25,0.0
142,0,2.135,89.25,0.0
142,1,0.18,34.5,0.0
142,2,0.2425,57.75,0.0
143,0,2.1500000000000004,95.25,0.0
143,1,0.15500000000000003,29.5,0.0
143,2,0.215,44.25,0.0
144,0,2.1875,91.25,0.0
144,1,0.15000000000000002,29.0,0.0
144,2,0.2175,51.75,39.5
145,0,2.14,89.0,366.5
145,1,0.2,38.0,0.0
145,2,0.21000000000000002,37.5,0.0
146,0,2.1475,95.75,0.0
146,1,0.13,26.0,0.0
146,2,0.23,43.0,60.75
147,0,2.135,109.5,104.5
147,1,0.16,31.0,0.0
147,2,0.225,38.25,0.0
148,0,2.12,97.25,1283.75
148,1,0.16999999999999998,32.5,0.0
148,2,0.20500000000000002,38.0,0.0
149,0,2.1500000000000004,89.5,0.0
149,1,0.15,28.5,0.0
149,2,0.25,46.0,0.0
150,0,2.12,105.0,1464.0
150,1,0.14,27.0,0.0
150,2,0.205,43.75,0.0
151,0,2.145,110.0,1018.25
151,1,0.155,30.0,0.0
151,2,0.22,43.25,0.0
152,0,2.1475,89.5,0.0
152,1,0.21000000000000002,39.5,0.0
152,2,0.21500000000000002,38.25,0.0
153,0,2.135,89.0,0.0
153,1,0.14,27.0,0.0
153,2,0.265,60.25,0.0
154,0,2.1500000000000004,89.75,183.25
154,1,0.195,37.5,0.0
154,2,0.22749999999999998,47.5,39.5
155,0,2.15,103.25,0.0
155,1,0.19,36.5,0.0
155,2,0.19,51.75,109.75
156,0,2.1475,104.25,461.75
156,1,0.15500000000000003,30.0,79.0
156,2,0.24,53.25,158.0
157,0,2.1,98.75,1482.5
157,1,0.16999999999999998,33.0,79.0
157,2,0.2,36.0,0.0
158,0,2.1325,98.5,202.25
158,1,0.125,25.0,0.0
158,2,0.225,55.25,98.25
159,0,2.1500000000000004,89.5,0.0
159,1,0.17,32.0,0.0
159,2,0.245,49.75,0.0
160,0,2.1500000000000004,89.5,366.5
160,1,0.155,30.0,79.0
160,2,0.22999999999999998,50.5,244.25
161,0,2.15,95.5,266.0
161,1,0.135,26.5,0.0
161,2,0.2125,46.25,0.0
162,0,2.1375,89.5,0.0
162,1,0.195,37.0,0.0
162,2,0.23249999999999998,49.25,0.0
163,0,2.1500000000000004,89.5,0.0
163,1,0.175,33.5,0.0
163,2,0.2825,66.0,79.0
164,0,2.1475,96.0,183.25
164,1,0.175,33.0,0.0
164,2,0.2575,55.5,137.25
165,0,2.1475,89.75,0.0
165,1,0.18,34.5,0.0
165,2,0.27249999999999996,59.5,0.0
166,0,2.1500000000000004,89.5,183.25
166,1,0.125,24.0,0.0
166,2,0.22,48.0,0.0
167,0,2.14,89.0,0.0
167,1,0.15000000000000002,28.5,0.0
167,2,0.27,53.0,279.75
168,0,2.135,89.0,183.25
168,1,0.15500000000000003,30.5,0.0
168,2,0.2,36.0,79.0
169,0,2.1475,90.0,0.0
169,1,0.18,34.0,0.0
169,2,0.235,42.75,0.0
170,0,2.1500000000000004,89.75,366.5
170,1,0.14,27.5,79.0
170,2,0.2625,59.0,79.0
171,0,2.1375,95.25,549.75
171,1,0.185,35.0,0.0
171,2,0.22999999999999998,50.25,0.0
172,0,2.165,94.5,0.0
172,1,0.195,37.0,0.0
172,2,0.22,38.75,79.0
173,0,2.135,95.0,366.5
173,1,0.17,33.0,21.5
173,2,0.2425,58.75,79.0
174,0,2.175,101.75,1239.0
174,1,0.16999999999999998,33.0,0.0
174,2,0.24,74.5,223.5
175,0,2.135,89.5,366.5
175,1,0.19,37.0,79.0
175,2,0.225,39.5,0.0
176,0,2.1525,108.5,183.25
176,1,0.18,35.0,0.0
176,2,0.2675,61.25,79.0
177,0,2.1375,89.0,0.0
177,1,0.16,31.5,0.0
177,2,0.215,39.25,0.0
178,0,2.1375,101.25,183.25
178,1,0.18,35.0,79.0
178,2,0.2275,50.25,0.0
179,0,2.1500000000000004,89.5,0.0
179,1,0.19,36.5,0.0
179,2,0.23500000000000001,46.0,0.0
180,0,2.1500000000000004,96.0,366.5
180,1,0.125,24.5,0.0
180,2,0.21000000000000002,37.5,79.0
181,0,2.1475,96.25,0.0
181,1,0.155,30.0,0.0
181,2,0.2225,63.5,0.0
182,0,2.135,89.0,183.25
182,1,0.195,37.0,0.0
182,2,0.24,42.5,0.0
183,0,2.1525,94.5,0.0
183,1,0.19,36.0,0.0
183,2,0.25249999999999995,47.5,79.0
184,0,2.1425,95.75,366.5
184,1,0.185,35.0,0.0
184,2,0.24,43.5,0.0
185,0,2.1475,89.5,183.25
